InteractionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes	
	LiteratureRecord	https://www.gbif.org/species/1341822	Entechnia fulvifrons ipomoeae	Entechnia fulvifrons ipomoeae	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5792744	Ipomoeae	Ipomoeae	Convolvulaceae				Mexico											pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article		Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341826	Entechnia grisella	Entechnia grisella	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928569	Ipomaea leptophylla	Ipomaea leptophylla	Convolvulaceae	bush moonflower			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	No	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341826	Entechnia grisella	Entechnia grisella	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928569	Ipomaea leptophylla	Ipomaea leptophylla	Convolvulaceae	bush moonflower			United States of America	Colorado		Colorado		Colorado						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	No	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341826	Entechnia grisella	Entechnia grisella	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928569	Ipomaea leptophylla	Ipomaea leptophylla	Convolvulaceae	bush moonflower				Dakota		Dakota		Dakota						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	No	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341826	Entechnia grisella	Entechnia grisella	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928569	Ipomaea leptophylla	Ipomaea leptophylla	Convolvulaceae	bush moonflower			United States of America	Nebraska		Nebraska		Nebraska						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	No	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341823	Entechnia taurea	Entechnia taurea	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928386	Convolvulus	Convolvulus	Convolvulaceae	bindweed			United States of America	Illinois		Illinois		Illinois						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article		Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341823	Entechnia taurea	Entechnia taurea	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928386	Convolvulus	Convolvulus	Convolvulaceae	bindweed			United States of America	Georgia		Georgia		Georgia						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article		Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040208	Anthophora affibilis	Anthophora affibilis	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2933951	Astragalus	Astragalus	Fabaceae	locoweed			United States of America	Texas		Texas		Texas						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article		Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040208	Anthophora affibilis	Anthophora affibilis	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2933951	Astragalus	Astragalus	Fabaceae	locoweed			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article		Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040208	Anthophora affibilis	Anthophora affibilis	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928808	Lycium	Lycium	Solanaceae	teaplant			United States of America	Texas		Texas		Texas						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article		Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040208	Anthophora affibilis	Anthophora affibilis	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928808	Lycium	Lycium	Solanaceae	teaplant			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article		Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040146	Anthophora neomexicana	Anthophora neomexicana	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928808	Lycium	Lycium	Solanaceae	teaplant			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040146	Anthophora neomexicana	Anthophora neomexicana	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928808	Lycium	Lycium	Solanaceae	teaplant			United States of America	Colorado		Colorado		Colorado						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/9025622	Anthophora gobrmannae	Anthophora gobrmannae	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2986095	Ribes	Ribes	Grossulariaceae	currant			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/9025622	Anthophora gobrmannae	Anthophora gobrmannae	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2986095	Ribes	Ribes	Grossulariaceae	currant			United States of America	Colorado		Colorado		Colorado						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/9025622	Anthophora gobrmannae	Anthophora gobrmannae	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2986095	Ribes	Ribes	Grossulariaceae	currant			United States of America	California		So Cal		Southern California						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040292	Anthophora lesquerellae	Anthophora lesquerellae	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928808	Lycium	Lycium	Solanaceae	teaplant			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040269	Anthophora marginata cleonis	Anthophora marginata cleonis	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/6370679	Peritoma	Peritoma	Cleomaceae	bee-plant			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040262	Anthophora montana	Anthophora montana	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2926981	Salvia	Salvia	Lamiaceae	sage			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040262	Anthophora montana	Anthophora montana	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2926981	Salvia	Salvia	Lamiaceae	sage			United States of America	Colorado		Colorado		Colorado						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040362	Anthophora occidentalis	Anthophora occidentalis	Anthophoridae	digger bee			adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114511	Carduus	Carduus	Asteraceae	plumeless thistle			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040362	Anthophora occidentalis	Anthophora occidentalis	Anthophoridae	digger bee			adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/6370679	Peritoma	Peritoma	Cleomaceae	bee-plant			United States of America	Colorado		Colorado		Colorado						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040362	Anthophora occidentalis	Anthophora occidentalis	Anthophoridae	digger bee			adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928386	Convolvulus	Convolvulus	Convolvulaceae	bindweed			United States of America	Texas		Texas		Texas						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040362	Anthophora occidentalis	Anthophora occidentalis	Anthophoridae	digger bee			adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3114511	Carduus	Carduus	Asteraceae	plumeless thistle			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
